case;event;time
6054;W_Afhandelen leads;09.01.2012-12:29:47
6054;W_Afhandelen leads;09.01.2012-12:39:45
6054;W_Completeren aanvraag;10.01.2012-10:14:09
6054;W_Completeren aanvraag;11.01.2012-10:51:42
6054;W_Completeren aanvraag;11.01.2012-18:09:13
6054;W_Completeren aanvraag;11.01.2012-19:08:46
6054;W_Completeren aanvraag;12.01.2012-14:19:20
6054;W_Completeren aanvraag;12.01.2012-18:34:54
6055;W_Afhandelen leads;09.01.2012-12:41:07
6056;W_Afhandelen leads;09.01.2012-12:44:58
6056;W_Afhandelen leads;09.01.2012-12:50:31
6057;W_Completeren aanvraag;09.01.2012-10:54:31
6057;W_Completeren aanvraag;09.01.2012-12:18:01
6057;W_Completeren aanvraag;09.01.2012-12:28:29
6057;W_Nabellen offertes;09.01.2012-15:28:15
6057;W_Nabellen offertes;16.01.2012-14:06:23
6057;W_Nabellen offertes;18.01.2012-11:48:06
6057;W_Nabellen offertes;18.01.2012-11:49:57
6057;W_Nabellen offertes;25.01.2012-10:42:46
6057;W_Valideren aanvraag;31.01.2012-11:52:32
6058;W_Afhandelen leads;09.01.2012-12:52:46
6058;W_Afhandelen leads;09.01.2012-12:53:37
6058;W_Afhandelen leads;09.01.2012-12:54:06
6058;W_Afhandelen leads;09.01.2012-12:55:06
6059;W_Completeren aanvraag;09.01.2012-08:50:48
6059;W_Completeren aanvraag;09.01.2012-19:27:12
6059;W_Completeren aanvraag;10.01.2012-17:51:18
6059;W_Completeren aanvraag;19.01.2012-16:09:52
6059;W_Completeren aanvraag;19.01.2012-16:13:35
6059;W_Completeren aanvraag;26.01.2012-15:09:22
6059;W_Completeren aanvraag;26.01.2012-16:46:12
6059;W_Completeren aanvraag;02.02.2012-17:22:06
6059;W_Completeren aanvraag;02.02.2012-17:27:50
6059;W_Completeren aanvraag;09.02.2012-08:15:08
6060;W_Afhandelen leads;09.01.2012-12:57:40
6060;W_Completeren aanvraag;10.01.2012-10:49:22
6060;W_Nabellen offertes;10.01.2012-10:50:20
6060;W_Nabellen offertes;10.01.2012-10:51:16
6060;W_Nabellen offertes;10.01.2012-10:51:37
6060;W_Nabellen offertes;17.01.2012-11:46:19
6060;W_Valideren aanvraag;19.01.2012-13:06:36
6060;W_Valideren aanvraag;20.01.2012-08:23:35
6060;W_Nabellen incomplete dossiers;20.01.2012-09:45:15
6060;W_Nabellen incomplete dossiers;20.01.2012-09:45:56
6060;W_Nabellen incomplete dossiers;20.01.2012-10:34:24
6060;W_Nabellen incomplete dossiers;24.01.2012-13:06:04
6060;W_Valideren aanvraag;24.01.2012-14:04:43
6060;W_Valideren aanvraag;24.01.2012-14:36:56
6061;W_Afhandelen leads;09.01.2012-12:59:15
6062;W_Afhandelen leads;09.01.2012-13:03:25
6063;W_Afhandelen leads;09.01.2012-13:04:58
6063;W_Completeren aanvraag;10.01.2012-11:22:02
6063;W_Completeren aanvraag;10.01.2012-11:34:17
6063;W_Nabellen offertes;10.01.2012-11:35:10
6063;W_Nabellen offertes;10.01.2012-11:35:57
6063;W_Nabellen offertes;16.01.2012-10:06:44
6063;W_Valideren aanvraag;18.01.2012-08:34:09
6063;W_Valideren aanvraag;18.01.2012-08:45:00
6064;W_Afhandelen leads;09.01.2012-09:34:15
6064;W_Completeren aanvraag;09.01.2012-09:48:24
6064;W_Completeren aanvraag;09.01.2012-09:55:52
6064;W_Completeren aanvraag;09.01.2012-10:00:52
6064;W_Completeren aanvraag;09.01.2012-10:36:11
6064;W_Completeren aanvraag;09.01.2012-10:37:32
6064;W_Completeren aanvraag;10.01.2012-07:36:55
6064;W_Completeren aanvraag;10.01.2012-08:54:17
6064;W_Completeren aanvraag;10.01.2012-08:54:36
6064;W_Completeren aanvraag;10.01.2012-09:21:43
6064;W_Completeren aanvraag;10.01.2012-09:48:32
6064;W_Nabellen offertes;18.01.2012-10:01:36
6064;W_Nabellen offertes;25.01.2012-16:04:34
6064;W_Nabellen offertes;25.01.2012-17:16:17
6065;W_Completeren aanvraag;09.01.2012-09:50:05
6065;W_Nabellen offertes;09.01.2012-09:53:58
6065;W_Nabellen offertes;09.01.2012-10:42:59
6065;W_Nabellen offertes;09.01.2012-10:43:36
6065;W_Nabellen offertes;17.01.2012-14:21:49
6065;W_Nabellen offertes;20.01.2012-08:55:31
6065;W_Valideren aanvraag;24.01.2012-12:12:59
6066;W_Completeren aanvraag;09.01.2012-11:50:27
6066;W_Nabellen offertes;09.01.2012-11:52:41
6066;W_Nabellen offertes;17.01.2012-14:24:17
6066;W_Nabellen offertes;23.01.2012-19:29:49
6066;W_Nabellen offertes;26.01.2012-14:16:36
6066;W_Nabellen offertes;28.01.2012-11:53:44
6066;W_Nabellen offertes;30.01.2012-18:52:19
6066;W_Nabellen offertes;30.01.2012-18:54:04
6066;W_Nabellen offertes;21.02.2012-10:45:11
6066;W_Nabellen offertes;01.03.2012-08:15:34
6067;W_Afhandelen leads;09.01.2012-13:05:33
6068;W_Afhandelen leads;09.01.2012-13:06:25
6068;W_Afhandelen leads;09.01.2012-13:07:18
6068;W_Completeren aanvraag;10.01.2012-11:33:07
6069;W_Afhandelen leads;09.01.2012-10:10:15
6069;W_Afhandelen leads;09.01.2012-10:13:15
6070;W_Completeren aanvraag;09.01.2012-13:50:52
6070;W_Completeren aanvraag;09.01.2012-17:41:01
6070;W_Completeren aanvraag;10.01.2012-08:09:49
6070;W_Completeren aanvraag;10.01.2012-08:24:45
6070;W_Nabellen offertes;10.01.2012-09:48:28
6070;W_Nabellen offertes;10.01.2012-11:50:12
6070;W_Nabellen offertes;18.01.2012-09:49:52
6071;W_Afhandelen leads;09.01.2012-11:06:22
6071;W_Afhandelen leads;09.01.2012-11:08:45
6071;W_Completeren aanvraag;09.01.2012-14:27:12
6071;W_Completeren aanvraag;09.01.2012-19:40:49
6071;W_Completeren aanvraag;10.01.2012-09:03:22
6071;W_Completeren aanvraag;10.01.2012-09:11:58
6071;W_Nabellen offertes;10.01.2012-09:14:11
6071;W_Nabellen offertes;18.01.2012-10:16:10
6071;W_Nabellen offertes;18.01.2012-11:41:17
6071;W_Nabellen offertes;19.01.2012-08:59:16
6071;W_Valideren aanvraag;24.01.2012-08:06:47
6071;W_Nabellen incomplete dossiers;24.01.2012-08:49:52
6071;W_Nabellen incomplete dossiers;24.01.2012-09:01:12
6071;W_Nabellen incomplete dossiers;25.01.2012-08:38:12
6071;W_Valideren aanvraag;25.01.2012-10:59:39
6071;W_Valideren aanvraag;25.01.2012-11:28:19
6071;W_Valideren aanvraag;25.01.2012-12:18:26
6071;W_Valideren aanvraag;25.01.2012-12:19:57
6072;W_Completeren aanvraag;09.01.2012-14:04:19
6072;W_Completeren aanvraag;10.01.2012-14:39:16
6072;W_Completeren aanvraag;11.01.2012-13:09:41
6072;W_Completeren aanvraag;12.01.2012-09:41:16
6072;W_Completeren aanvraag;13.01.2012-16:48:05
6072;W_Completeren aanvraag;14.01.2012-13:30:47
6072;W_Completeren aanvraag;17.01.2012-10:20:10
6072;W_Completeren aanvraag;18.01.2012-13:16:23
6072;W_Completeren aanvraag;18.01.2012-18:33:17
6073;W_Completeren aanvraag;09.01.2012-14:24:31
6073;W_Nabellen offertes;17.01.2012-14:30:49
6073;W_Nabellen offertes;18.01.2012-17:45:40
6073;W_Nabellen offertes;20.01.2012-08:47:31
6073;W_Nabellen offertes;25.01.2012-09:56:27
6073;W_Valideren aanvraag;31.01.2012-11:04:07
6074;W_Afhandelen leads;09.01.2012-13:10:05
6074;W_Completeren aanvraag;10.01.2012-11:52:05
6075;W_Completeren aanvraag;09.01.2012-11:36:49
6075;W_Nabellen offertes;09.01.2012-11:45:04
6075;W_Nabellen offertes;09.01.2012-11:55:27
6075;W_Nabellen offertes;10.01.2012-13:02:43
6075;W_Valideren aanvraag;10.01.2012-13:14:49
6075;W_Valideren aanvraag;10.01.2012-14:34:05
6075;W_Valideren aanvraag;10.01.2012-15:34:07
6075;W_Valideren aanvraag;10.01.2012-15:50:39
6075;W_Nabellen incomplete dossiers;10.01.2012-18:57:57
6075;W_Nabellen incomplete dossiers;10.01.2012-19:02:20
6075;W_Nabellen incomplete dossiers;11.01.2012-12:18:17
6075;W_Nabellen incomplete dossiers;11.01.2012-12:20:46
6075;W_Nabellen incomplete dossiers;12.01.2012-10:10:05
6075;W_Valideren aanvraag;12.01.2012-13:42:47
6075;W_Valideren aanvraag;12.01.2012-14:29:38
6076;W_Afhandelen leads;09.01.2012-13:12:14
6077;W_Completeren aanvraag;09.01.2012-14:37:49
6077;W_Completeren aanvraag;09.01.2012-19:48:16
6077;W_Completeren aanvraag;10.01.2012-10:41:33
6077;W_Nabellen offertes;18.01.2012-10:19:19
6077;W_Nabellen offertes;19.01.2012-14:22:56
6077;W_Nabellen offertes;26.01.2012-16:51:29
6077;W_Nabellen offertes;28.01.2012-10:25:00
6077;W_Nabellen offertes;28.01.2012-10:25:13
6077;W_Nabellen offertes;30.01.2012-13:46:52
6077;W_Nabellen offertes;30.01.2012-15:23:44
6077;W_Nabellen offertes;09.02.2012-15:53:08
6078;W_Afhandelen leads;09.01.2012-13:19:33
6079;W_Afhandelen leads;09.01.2012-13:22:15
6080;W_Completeren aanvraag;10.01.2012-10:26:21
6080;W_Completeren aanvraag;10.01.2012-11:21:59
6080;W_Completeren aanvraag;10.01.2012-11:31:30
6081;W_Completeren aanvraag;10.01.2012-11:41:08
6081;W_Completeren aanvraag;11.01.2012-12:36:30
6081;W_Completeren aanvraag;11.01.2012-12:51:17
6081;W_Completeren aanvraag;11.01.2012-13:19:32
6081;W_Completeren aanvraag;12.01.2012-10:17:14
6081;W_Completeren aanvraag;13.01.2012-16:52:33
6081;W_Completeren aanvraag;14.01.2012-13:37:11
6082;W_Afhandelen leads;09.01.2012-13:24:15
6082;W_Completeren aanvraag;10.01.2012-13:26:48
6082;W_Completeren aanvraag;10.01.2012-14:23:34
6082;W_Completeren aanvraag;10.01.2012-16:07:50
6082;W_Completeren aanvraag;10.01.2012-16:24:04
6082;W_Completeren aanvraag;20.01.2012-16:52:04
6083;W_Afhandelen leads;09.01.2012-13:25:00
6084;W_Afhandelen leads;09.01.2012-14:06:50
6084;W_Afhandelen leads;09.01.2012-14:07:10
6084;W_Completeren aanvraag;09.01.2012-14:08:58
6084;W_Completeren aanvraag;10.01.2012-13:35:15
6084;W_Completeren aanvraag;10.01.2012-15:39:50
6084;W_Nabellen offertes;18.01.2012-10:59:01
6084;W_Nabellen offertes;19.01.2012-15:25:45
6084;W_Nabellen offertes;19.01.2012-15:30:58
6085;W_Completeren aanvraag;09.01.2012-13:50:34
6085;W_Nabellen offertes;09.01.2012-13:53:51
6085;W_Nabellen offertes;17.01.2012-11:30:40
6085;W_Nabellen offertes;17.01.2012-17:39:24
6085;W_Nabellen offertes;18.01.2012-09:28:00
6085;W_Nabellen offertes;18.01.2012-09:37:34
6085;W_Nabellen offertes;20.01.2012-08:36:13
6085;W_Valideren aanvraag;20.01.2012-13:50:55
6085;W_Valideren aanvraag;24.01.2012-14:17:32
6085;W_Nabellen incomplete dossiers;24.01.2012-15:12:48
6085;W_Nabellen incomplete dossiers;24.01.2012-15:13:31
6085;W_Nabellen incomplete dossiers;24.01.2012-15:22:22
6085;W_Nabellen incomplete dossiers;24.01.2012-15:24:30
6085;W_Nabellen incomplete dossiers;24.01.2012-15:40:52
6085;W_Nabellen incomplete dossiers;24.01.2012-16:22:06
6085;W_Nabellen incomplete dossiers;25.01.2012-08:16:49
6085;W_Nabellen incomplete dossiers;25.01.2012-08:40:22
6085;W_Nabellen incomplete dossiers;25.01.2012-11:04:09
6085;W_Nabellen incomplete dossiers;25.01.2012-11:09:43
6085;W_Nabellen incomplete dossiers;25.01.2012-16:40:41
6085;W_Valideren aanvraag;26.01.2012-09:05:29
6085;W_Valideren aanvraag;26.01.2012-09:23:25
6085;W_Valideren aanvraag;26.01.2012-09:31:44
6085;W_Valideren aanvraag;30.01.2012-14:06:02
6085;W_Valideren aanvraag;31.01.2012-13:59:42
6085;W_Valideren aanvraag;02.02.2012-14:33:33
6086;W_Completeren aanvraag;10.01.2012-13:33:10
6086;W_Completeren aanvraag;11.01.2012-12:20:12
6086;W_Nabellen offertes;18.01.2012-12:19:14
6086;W_Nabellen offertes;18.01.2012-12:21:55
6086;W_Valideren aanvraag;20.01.2012-12:40:46
6086;W_Valideren aanvraag;20.01.2012-12:49:03
6087;W_Afhandelen leads;09.01.2012-14:09:52
6088;W_Completeren aanvraag;09.01.2012-14:14:43
6088;W_Nabellen offertes;16.01.2012-09:10:02
6088;W_Valideren aanvraag;18.01.2012-09:54:09
6089;W_Completeren aanvraag;10.01.2012-13:38:21
6090;W_Afhandelen leads;09.01.2012-15:25:24
6091;W_Completeren aanvraag;10.01.2012-13:56:01
6091;W_Nabellen offertes;10.01.2012-13:57:51
6091;W_Nabellen offertes;18.01.2012-10:34:42
6091;W_Nabellen offertes;19.01.2012-16:32:39
6091;W_Nabellen offertes;23.01.2012-10:05:02
6091;W_Nabellen offertes;23.01.2012-10:26:14
6091;W_Valideren aanvraag;26.01.2012-10:19:46
6092;W_Completeren aanvraag;10.01.2012-14:54:18
6092;W_Completeren aanvraag;11.01.2012-09:57:36
6092;W_Completeren aanvraag;11.01.2012-13:16:33
6092;W_Completeren aanvraag;12.01.2012-09:56:10
6092;W_Completeren aanvraag;13.01.2012-16:50:48
6092;W_Completeren aanvraag;14.01.2012-13:34:21
6092;W_Completeren aanvraag;14.01.2012-13:34:56
6092;W_Completeren aanvraag;17.01.2012-10:21:07
6092;W_Completeren aanvraag;18.01.2012-13:11:58
6092;W_Completeren aanvraag;18.01.2012-18:26:51
6092;W_Completeren aanvraag;19.01.2012-19:50:52
6092;W_Completeren aanvraag;21.01.2012-15:34:00
6092;W_Completeren aanvraag;09.02.2012-08:15:13
6093;W_Completeren aanvraag;10.01.2012-15:30:47
6093;W_Nabellen offertes;10.01.2012-15:34:19
6093;W_Nabellen offertes;18.01.2012-10:53:38
6093;W_Nabellen offertes;19.01.2012-08:52:24
6093;W_Valideren aanvraag;24.01.2012-09:14:40
6094;W_Completeren aanvraag;10.01.2012-13:29:15
6094;W_Completeren aanvraag;11.01.2012-13:03:51
6094;W_Completeren aanvraag;11.01.2012-13:33:57
6095;W_Afhandelen leads;09.01.2012-15:50:33
6096;W_Completeren aanvraag;09.01.2012-15:49:32
6096;W_Nabellen offertes;09.01.2012-15:51:26
6096;W_Nabellen offertes;09.01.2012-15:52:05
6096;W_Nabellen offertes;23.01.2012-13:04:44
6096;W_Nabellen offertes;31.01.2012-14:48:00
6096;W_Nabellen offertes;31.01.2012-14:51:08
6096;W_Nabellen offertes;31.01.2012-14:58:53
6096;W_Nabellen offertes;08.02.2012-10:26:39
6096;W_Nabellen offertes;09.02.2012-11:52:06
6096;W_Nabellen offertes;10.02.2012-09:28:18
6097;W_Afhandelen leads;09.01.2012-16:13:34
6098;W_Afhandelen leads;09.01.2012-16:14:54
6098;W_Completeren aanvraag;09.01.2012-17:29:43
6098;W_Completeren aanvraag;09.01.2012-17:48:25
6098;W_Completeren aanvraag;09.01.2012-17:53:26
6099;W_Afhandelen leads;09.01.2012-16:56:31
6100;W_Afhandelen leads;09.01.2012-16:55:42
6100;W_Completeren aanvraag;09.01.2012-17:43:58
6100;W_Nabellen offertes;09.01.2012-17:45:16
6100;W_Nabellen offertes;09.01.2012-17:47:49
6100;W_Nabellen offertes;17.01.2012-11:54:13
6101;W_Completeren aanvraag;09.01.2012-17:03:08
6101;W_Nabellen offertes;09.01.2012-17:04:28
6101;W_Nabellen offertes;09.01.2012-17:08:40
6101;W_Nabellen offertes;17.01.2012-12:22:33
6101;W_Valideren aanvraag;19.01.2012-13:33:09
6101;W_Valideren aanvraag;19.01.2012-15:18:06
6101;W_Valideren aanvraag;20.01.2012-08:16:06
6101;W_Nabellen incomplete dossiers;20.01.2012-09:20:32
6101;W_Nabellen incomplete dossiers;20.01.2012-09:23:06
6101;W_Nabellen incomplete dossiers;20.01.2012-09:37:04
6101;W_Nabellen incomplete dossiers;20.01.2012-09:42:55
6101;W_Nabellen incomplete dossiers;20.01.2012-12:27:28
6101;W_Valideren aanvraag;20.01.2012-12:33:58
6101;W_Valideren aanvraag;20.01.2012-12:52:32
6101;W_Valideren aanvraag;20.01.2012-12:58:32
6101;W_Valideren aanvraag;20.01.2012-14:35:42
6101;W_Valideren aanvraag;20.01.2012-15:15:06
6101;W_Nabellen incomplete dossiers;20.01.2012-15:15:43
6101;W_Nabellen incomplete dossiers;24.01.2012-13:05:37
6101;W_Nabellen incomplete dossiers;24.01.2012-14:14:05
6101;W_Nabellen incomplete dossiers;24.01.2012-17:14:16
6101;W_Nabellen incomplete dossiers;25.01.2012-09:40:09
6101;W_Nabellen incomplete dossiers;25.01.2012-09:45:28
6101;W_Nabellen incomplete dossiers;25.01.2012-16:37:46
6101;W_Valideren aanvraag;26.01.2012-08:35:28
6101;W_Valideren aanvraag;26.01.2012-09:03:47
6101;W_Valideren aanvraag;26.01.2012-09:22:19
6102;W_Afhandelen leads;09.01.2012-17:00:34
6102;W_Completeren aanvraag;10.01.2012-15:49:34
6103;W_Completeren aanvraag;10.01.2012-14:09:33
6103;W_Completeren aanvraag;12.01.2012-18:02:13
6103;W_Completeren aanvraag;14.01.2012-11:24:38
6103;W_Completeren aanvraag;16.01.2012-17:10:11
6103;W_Completeren aanvraag;16.01.2012-17:40:27
6103;W_Nabellen offertes;16.01.2012-17:42:37
6103;W_Nabellen offertes;23.01.2012-17:45:26
6103;W_Nabellen offertes;25.01.2012-13:52:01
6103;W_Nabellen offertes;30.01.2012-10:29:50
6103;W_Valideren aanvraag;02.02.2012-10:56:30
6103;W_Nabellen incomplete dossiers;02.02.2012-13:33:09
6103;W_Nabellen incomplete dossiers;03.02.2012-10:15:11
6103;W_Nabellen incomplete dossiers;04.02.2012-14:39:44
6103;W_Nabellen incomplete dossiers;06.02.2012-09:25:43
6103;W_Nabellen incomplete dossiers;10.02.2012-09:49:47
6103;W_Nabellen incomplete dossiers;10.02.2012-10:38:22
6103;W_Nabellen incomplete dossiers;10.02.2012-10:41:25
6103;W_Valideren aanvraag;10.02.2012-12:02:04
6103;W_Valideren aanvraag;10.02.2012-12:41:41
6104;W_Completeren aanvraag;09.01.2012-16:59:14
6104;W_Nabellen offertes;17.01.2012-15:13:59
6104;W_Nabellen offertes;18.01.2012-08:40:03
6104;W_Valideren aanvraag;18.01.2012-09:11:31
6105;W_Afhandelen leads;09.01.2012-18:22:05
6105;W_Completeren aanvraag;10.01.2012-13:13:02
6106;W_Completeren aanvraag;10.01.2012-12:58:55
6106;W_Completeren aanvraag;10.01.2012-15:19:38
6106;W_Nabellen offertes;18.01.2012-10:55:03
6106;W_Nabellen offertes;18.01.2012-11:47:35
6106;W_Valideren aanvraag;20.01.2012-09:08:43
6106;W_Nabellen incomplete dossiers;20.01.2012-10:04:42
6106;W_Nabellen incomplete dossiers;20.01.2012-10:14:05
6106;W_Nabellen incomplete dossiers;20.01.2012-18:41:59
6106;W_Valideren aanvraag;23.01.2012-07:15:47
6107;W_Completeren aanvraag;09.01.2012-17:38:10
6107;W_Nabellen offertes;09.01.2012-17:41:37
6107;W_Nabellen offertes;16.01.2012-08:57:14
6107;W_Valideren aanvraag;17.01.2012-14:38:40
6107;W_Beoordelen fraude;17.01.2012-14:40:05
6107;W_Valideren aanvraag;17.01.2012-14:41:01
6107;W_Valideren aanvraag;17.01.2012-14:41:38
6107;W_Valideren aanvraag;18.01.2012-14:21:25
6107;W_Valideren aanvraag;18.01.2012-14:37:02
6107;W_Valideren aanvraag;18.01.2012-15:15:17
6108;W_Afhandelen leads;09.01.2012-18:26:33
6108;W_Completeren aanvraag;10.01.2012-13:15:50
6108;W_Completeren aanvraag;11.01.2012-13:03:17
6108;W_Completeren aanvraag;11.01.2012-13:51:37
6109;W_Afhandelen leads;09.01.2012-18:31:32
6109;W_Completeren aanvraag;10.01.2012-14:06:42
6109;W_Completeren aanvraag;10.01.2012-15:11:21
6109;W_Nabellen offertes;18.01.2012-10:33:45
6109;W_Nabellen offertes;19.01.2012-15:23:07
6109;W_Nabellen offertes;23.01.2012-08:49:07
6109;W_Nabellen offertes;23.01.2012-08:49:23
6109;W_Nabellen offertes;23.01.2012-09:47:47
6109;W_Valideren aanvraag;25.01.2012-08:48:12
6110;W_Completeren aanvraag;10.01.2012-12:55:46
6110;W_Completeren aanvraag;10.01.2012-19:39:36
6110;W_Completeren aanvraag;11.01.2012-14:57:55
6110;W_Completeren aanvraag;11.01.2012-16:27:59
6110;W_Completeren aanvraag;12.01.2012-13:58:42
6110;W_Completeren aanvraag;13.01.2012-17:37:59
6110;W_Completeren aanvraag;14.01.2012-13:47:29
6110;W_Completeren aanvraag;17.01.2012-10:29:31
6110;W_Completeren aanvraag;18.01.2012-13:24:17
6110;W_Completeren aanvraag;18.01.2012-14:18:24
6110;W_Completeren aanvraag;18.01.2012-14:43:19
6111;W_Completeren aanvraag;09.01.2012-18:38:58
6111;W_Nabellen offertes;09.01.2012-19:14:20
6111;W_Nabellen offertes;16.01.2012-09:47:22
6111;W_Valideren aanvraag;18.01.2012-09:27:17
6111;W_Nabellen incomplete dossiers;18.01.2012-10:22:41
6111;W_Nabellen incomplete dossiers;18.01.2012-10:27:07
6111;W_Nabellen incomplete dossiers;18.01.2012-14:57:23
6112;W_Afhandelen leads;09.01.2012-18:49:57
6113;W_Completeren aanvraag;09.01.2012-18:48:08
6113;W_Completeren aanvraag;09.01.2012-18:58:45
6113;W_Nabellen offertes;17.01.2012-09:57:27
6113;W_Nabellen offertes;17.01.2012-11:33:19
6113;W_Valideren aanvraag;20.01.2012-14:36:26
6113;W_Nabellen incomplete dossiers;20.01.2012-16:14:01
6113;W_Nabellen incomplete dossiers;20.01.2012-16:14:06
6113;W_Nabellen incomplete dossiers;20.01.2012-16:16:35
6113;W_Nabellen incomplete dossiers;20.01.2012-16:19:47
6113;W_Valideren aanvraag;20.01.2012-16:29:42
6114;W_Afhandelen leads;09.01.2012-18:53:20
6114;W_Completeren aanvraag;10.01.2012-13:39:36
6115;W_Afhandelen leads;09.01.2012-19:03:31
6115;W_Completeren aanvraag;10.01.2012-14:03:39
6115;W_Completeren aanvraag;13.01.2012-13:22:21
6116;W_Afhandelen leads;09.01.2012-19:07:44
6116;W_Completeren aanvraag;10.01.2012-13:54:08
6116;W_Completeren aanvraag;11.01.2012-11:51:06
6116;W_Nabellen offertes;12.01.2012-05:15:04
6116;W_Nabellen offertes;16.01.2012-12:29:05
6116;W_Nabellen offertes;23.01.2012-13:25:46
6116;W_Nabellen offertes;26.01.2012-14:09:44
6116;W_Nabellen offertes;28.01.2012-13:11:49
6117;W_Completeren aanvraag;10.01.2012-13:50:11
6117;W_Completeren aanvraag;10.01.2012-15:39:08
6117;W_Completeren aanvraag;10.01.2012-16:49:19
6117;W_Nabellen offertes;10.01.2012-16:51:22
6117;W_Nabellen offertes;17.01.2012-11:47:55
6117;W_Valideren aanvraag;19.01.2012-13:13:48
6118;W_Completeren aanvraag;09.01.2012-19:36:38
6118;W_Nabellen offertes;09.01.2012-19:42:14
6118;W_Nabellen offertes;09.01.2012-19:54:49
6118;W_Nabellen offertes;11.01.2012-14:57:41
6118;W_Nabellen offertes;16.01.2012-16:48:57
6118;W_Nabellen offertes;20.01.2012-19:00:35
6118;W_Nabellen offertes;25.01.2012-10:05:43
6118;W_Valideren aanvraag;31.01.2012-07:41:05
6118;W_Nabellen incomplete dossiers;31.01.2012-10:02:15
6118;W_Valideren aanvraag;31.01.2012-10:29:50
6119;W_Afhandelen leads;09.01.2012-19:37:14
6120;W_Afhandelen leads;09.01.2012-19:40:13
6120;W_Afhandelen leads;09.01.2012-19:40:27
6120;W_Completeren aanvraag;10.01.2012-11:49:13
6120;W_Nabellen offertes;10.01.2012-11:51:58
6120;W_Nabellen offertes;10.01.2012-11:53:04
6120;W_Nabellen offertes;16.01.2012-09:16:07
6120;W_Valideren aanvraag;18.01.2012-10:09:02
6120;W_Nabellen incomplete dossiers;18.01.2012-12:57:13
6120;W_Nabellen incomplete dossiers;18.01.2012-13:42:06
6120;W_Nabellen incomplete dossiers;18.01.2012-14:50:45
6120;W_Valideren aanvraag;18.01.2012-15:18:20
6121;W_Completeren aanvraag;09.01.2012-19:55:47
6121;W_Nabellen offertes;09.01.2012-19:57:56
6121;W_Nabellen offertes;17.01.2012-16:03:06
6121;W_Nabellen offertes;17.01.2012-18:42:48
6121;W_Nabellen offertes;23.01.2012-14:02:55
6121;W_Nabellen offertes;23.01.2012-14:03:14
6121;W_Nabellen offertes;31.01.2012-08:12:22
6121;W_Nabellen offertes;09.02.2012-08:15:37
6122;W_Afhandelen leads;10.01.2012-08:01:30
6122;W_Completeren aanvraag;10.01.2012-09:57:08
6122;W_Completeren aanvraag;11.01.2012-14:50:42
6122;W_Completeren aanvraag;12.01.2012-11:08:25
6122;W_Completeren aanvraag;13.01.2012-16:54:58
6122;W_Completeren aanvraag;14.01.2012-10:34:15
6122;W_Completeren aanvraag;16.01.2012-14:56:59
6122;W_Completeren aanvraag;17.01.2012-10:57:39
6122;W_Completeren aanvraag;18.01.2012-13:34:00
6122;W_Completeren aanvraag;21.01.2012-10:19:04
6122;W_Completeren aanvraag;24.01.2012-16:02:12
6122;W_Nabellen offertes;31.01.2012-10:33:13
6122;W_Nabellen offertes;01.02.2012-13:23:58
6122;W_Nabellen offertes;02.02.2012-16:39:51
6122;W_Nabellen offertes;10.02.2012-10:51:12
6122;W_Nabellen offertes;14.02.2012-10:21:09
6122;W_Nabellen offertes;17.02.2012-10:05:37
6122;W_Valideren aanvraag;17.02.2012-15:16:36
6122;W_Valideren aanvraag;17.02.2012-15:31:48
6122;W_Nabellen incomplete dossiers;17.02.2012-18:36:35
6122;W_Nabellen incomplete dossiers;18.02.2012-13:30:07
6122;W_Nabellen incomplete dossiers;20.02.2012-10:40:44
6122;W_Nabellen incomplete dossiers;21.02.2012-13:08:37
6122;W_Nabellen incomplete dossiers;22.02.2012-09:52:18
6122;W_Nabellen incomplete dossiers;23.02.2012-16:33:33
6122;W_Nabellen incomplete dossiers;23.02.2012-18:05:24
6123;W_Completeren aanvraag;10.01.2012-15:28:06
6123;W_Completeren aanvraag;10.01.2012-16:14:52
6123;W_Completeren aanvraag;10.01.2012-16:18:45
6123;W_Completeren aanvraag;10.01.2012-17:13:33
6123;W_Nabellen offertes;10.01.2012-17:15:19
6123;W_Nabellen offertes;18.01.2012-09:55:07
6123;W_Valideren aanvraag;23.01.2012-10:05:28
6123;W_Nabellen incomplete dossiers;23.01.2012-11:54:04
6123;W_Nabellen incomplete dossiers;25.01.2012-16:03:17
6123;W_Valideren aanvraag;26.01.2012-10:49:55
6124;W_Afhandelen leads;10.01.2012-08:03:53
6125;W_Completeren aanvraag;10.01.2012-15:12:15
6125;W_Completeren aanvraag;10.01.2012-15:56:50
6125;W_Completeren aanvraag;11.01.2012-14:35:12
6125;W_Completeren aanvraag;13.01.2012-16:36:47
6125;W_Completeren aanvraag;14.01.2012-12:55:31
6125;W_Completeren aanvraag;16.01.2012-11:00:59
6126;W_Afhandelen leads;10.01.2012-08:13:51
6127;W_Completeren aanvraag;10.01.2012-15:42:06
6127;W_Nabellen offertes;10.01.2012-17:18:22
6127;W_Nabellen offertes;17.01.2012-10:20:54
6127;W_Nabellen offertes;17.01.2012-11:03:34
6127;W_Valideren aanvraag;17.01.2012-13:12:52
6127;W_Valideren aanvraag;17.01.2012-13:35:01
6127;W_Valideren aanvraag;17.01.2012-14:07:15
6127;W_Valideren aanvraag;17.01.2012-14:46:19
6127;W_Valideren aanvraag;17.01.2012-14:50:54
6127;W_Valideren aanvraag;17.01.2012-15:02:45
