CaseID;Prefix length;Ground truth activity;Predicted activity 
10747;3;b'20';b'19'
10748;3;b'24';b'23'
10749;3;b'20';b'19'
10750;3;b'24';b'23'
10751;3;b'24';b'23'
10752;3;b'9';b'1'
10753;3;b'9';b'1'
10754;3;b'9';b'1'
10755;3;b'24';b'23'
10756;3;b'20';b'19'
10757;3;b'3';b'19'
10758;3;b'9';b'1'
10759;3;b'4';b'1'
10760;3;b'4';b'1'
10761;3;b'24';b'23'
10762;3;b'24';b'23'
10763;3;b'24';b'23'
10764;3;b'24';b'23'
10765;3;b'9';b'1'
10766;3;b'20';b'19'
10767;3;b'24';b'23'
10768;3;b'20';b'1'
10769;3;b'9';b'1'
10770;3;b'4';b'1'
10771;3;b'20';b'19'
10772;3;b'9';b'1'
10773;3;b'24';b'23'
10774;3;b'9';b'1'
10775;3;b'23';b'19'
10776;3;b'4';b'1'
10777;3;b'24';b'23'
10778;3;b'24';b'23'
10779;3;b'4';b'1'
10780;3;b'4';b'1'
10781;3;b'9';b'1'
10782;3;b'9';b'1'
10783;3;b'24';b'23'
10784;3;b'24';b'23'
10785;3;b'24';b'23'
10786;3;b'24';b'23'
10787;3;b'9';b'1'
10788;3;b'9';b'1'
10789;3;b'19';b'1'
10790;3;b'24';b'23'
10791;3;b'24';b'23'
10792;3;b'9';b'1'
10793;3;b'24';b'23'
10794;3;b'4';b'1'
10795;3;b'20';b'19'
10796;3;b'9';b'1'
10797;3;b'20';b'19'
10798;3;b'20';b'1'
10799;3;b'20';b'19'
10800;3;b'20';b'19'
10801;3;b'24';b'23'
10802;3;b'18';b'19'
10803;3;b'20';b'19'
10804;3;b'9';b'1'
10805;3;b'24';b'23'
10806;3;b'9';b'1'
10807;3;b'9';b'1'
10808;3;b'9';b'1'
10809;3;b'9';b'1'
10810;3;b'20';b'19'
10811;3;b'20';b'19'
10812;3;b'20';b'19'
10813;3;b'9';b'1'
10814;3;b'20';b'19'
10815;3;b'9';b'1'
10816;3;b'20';b'19'
10817;3;b'20';b'19'
10818;3;b'24';b'23'
10819;3;b'24';b'23'
10820;3;b'24';b'23'
10821;3;b'18';b'1'
10822;3;b'9';b'1'
10823;3;b'24';b'23'
10824;3;b'9';b'1'
10825;3;b'24';b'23'
10826;3;b'24';b'23'
10827;3;b'20';b'1'
10828;3;b'20';b'19'
10829;3;b'20';b'19'
10830;3;b'3';b'23'
10831;3;b'4';b'1'
10832;3;b'9';b'1'
10833;3;b'4';b'1'
10834;3;b'4';b'1'
10835;3;b'9';b'1'
10836;3;b'9';b'1'
10837;3;b'24';b'23'
10838;3;b'20';b'19'
10839;3;b'9';b'1'
10840;3;b'4';b'1'
10841;3;b'24';b'23'
10842;3;b'24';b'23'
10843;3;b'24';b'23'
10844;3;b'20';b'1'
10845;3;b'9';b'1'
10846;3;b'9';b'1'
10847;3;b'20';b'19'
10848;3;b'24';b'23'
10849;3;b'4';b'1'
10850;3;b'4';b'1'
10851;3;b'9';b'1'
10852;3;b'24';b'23'
10853;3;b'4';b'1'
10854;3;b'24';b'23'
10855;3;b'24';b'23'
10856;3;b'9';b'1'
10857;3;b'9';b'1'
10858;3;b'4';b'1'
10859;3;b'9';b'1'
10860;3;b'20';b'19'
10861;3;b'24';b'23'
10862;3;b'9';b'1'
10863;3;b'24';b'23'
10864;3;b'4';b'1'
10865;3;b'20';b'19'
10866;3;b'18';b'19'
10867;3;b'9';b'1'
10868;3;b'9';b'1'
10869;3;b'20';b'19'
10870;3;b'24';b'23'
10871;3;b'24';b'23'
10872;3;b'24';b'23'
10873;3;b'24';b'23'
10874;3;b'20';b'19'
10875;3;b'4';b'1'
10876;3;b'9';b'1'
10877;3;b'4';b'1'
10878;3;b'24';b'23'
10879;3;b'9';b'1'
10880;3;b'24';b'23'
10881;3;b'9';b'1'
10882;3;b'9';b'1'
10883;3;b'24';b'23'
10884;3;b'9';b'1'
10885;3;b'24';b'23'
10886;3;b'24';b'23'
10887;3;b'24';b'23'
10888;3;b'20';b'19'
10889;3;b'24';b'23'
10890;3;b'24';b'23'
10891;3;b'9';b'1'
10892;3;b'24';b'23'
10893;3;b'24';b'23'
10894;3;b'24';b'23'
10895;3;b'24';b'23'
10896;3;b'24';b'23'
10897;3;b'24';b'23'
10898;3;b'9';b'1'
10899;3;b'9';b'1'
10900;3;b'24';b'23'
10901;3;b'24';b'23'
10902;3;b'20';b'19'
10903;3;b'20';b'19'
10904;3;b'20';b'19'
10905;3;b'20';b'19'
10906;3;b'20';b'19'
10907;3;b'9';b'1'
10908;3;b'20';b'19'
10909;3;b'9';b'1'
10910;3;b'9';b'1'
10911;3;b'3';b'23'
10912;3;b'20';b'19'
10913;3;b'18';b'19'
10914;3;b'20';b'19'
10915;3;b'24';b'23'
10916;3;b'24';b'23'
10917;3;b'9';b'1'
10918;3;b'9';b'1'
10919;3;b'4';b'1'
10920;3;b'4';b'1'
10921;3;b'24';b'23'
10922;3;b'4';b'1'
10923;3;b'9';b'1'
10924;3;b'20';b'19'
10925;3;b'24';b'23'
10926;3;b'20';b'19'
10927;3;b'9';b'1'
10928;3;b'9';b'1'
10929;3;b'20';b'19'
10930;3;b'9';b'1'
10931;3;b'9';b'1'
10932;3;b'24';b'23'
10933;3;b'9';b'1'
10934;3;b'9';b'1'
10935;3;b'20';b'19'
10936;3;b'4';b'1'
10937;3;b'9';b'1'
10938;3;b'20';b'19'
10939;3;b'9';b'1'
10940;3;b'9';b'1'
10941;3;b'3';b'19'
10942;3;b'20';b'19'
10943;3;b'9';b'1'
10944;3;b'24';b'23'
10945;3;b'9';b'1'
10946;3;b'20';b'23'
10947;3;b'18';b'23'
10948;3;b'20';b'19'
10949;3;b'20';b'19'
10950;3;b'3';b'23'
10951;3;b'24';b'23'
10952;3;b'20';b'1'
10953;3;b'9';b'1'
10954;3;b'3';b'19'
10955;3;b'20';b'1'
10956;3;b'4';b'1'
10957;3;b'24';b'23'
10958;3;b'24';b'23'
10959;3;b'9';b'1'
10960;3;b'20';b'19'
10961;3;b'24';b'23'
10962;3;b'20';b'19'
10963;3;b'20';b'19'
10964;3;b'3';b'23'
10965;3;b'4';b'1'
10966;3;b'9';b'1'
10967;3;b'20';b'23'
10968;3;b'9';b'1'
10969;3;b'9';b'1'
10970;3;b'20';b'19'
10971;3;b'9';b'1'
10972;3;b'20';b'19'
10973;3;b'4';b'1'
10974;3;b'20';b'19'
10975;3;b'24';b'23'
10976;3;b'24';b'23'
10977;3;b'20';b'19'
10978;3;b'19';b'1'
10979;3;b'4';b'1'
10980;3;b'20';b'19'
10981;3;b'24';b'23'
10982;3;b'20';b'19'
10983;3;b'24';b'23'
10984;3;b'24';b'23'
10985;3;b'24';b'23'
10986;3;b'24';b'23'
10987;3;b'24';b'23'
10988;3;b'9';b'1'
10989;3;b'24';b'23'
10990;3;b'3';b'19'
10991;3;b'24';b'23'
10992;3;b'24';b'23'
10993;3;b'24';b'23'
10994;3;b'20';b'19'
10995;3;b'9';b'1'
10996;3;b'20';b'19'
10997;3;b'9';b'1'
10998;3;b'20';b'19'
10999;3;b'24';b'23'
11000;3;b'19';b'1'
11001;3;b'9';b'1'
11002;3;b'3';b'19'
11003;3;b'20';b'19'
11004;3;b'20';b'19'
11005;3;b'24';b'23'
11006;3;b'9';b'1'
11007;3;b'20';b'19'
11008;3;b'20';b'19'
11009;3;b'4';b'1'
11010;3;b'24';b'23'
11011;3;b'20';b'19'
11012;3;b'20';b'19'
11013;3;b'4';b'1'
11014;3;b'4';b'1'
11015;3;b'4';b'1'
11016;3;b'24';b'23'
11017;3;b'20';b'1'
11018;3;b'18';b'1'
11019;3;b'20';b'19'
11020;3;b'9';b'1'
11021;3;b'4';b'1'
11022;3;b'4';b'1'
11023;3;b'9';b'1'
11024;3;b'20';b'19'
11025;3;b'9';b'1'
11026;3;b'4';b'1'
11027;3;b'4';b'1'
11028;3;b'24';b'23'
11029;3;b'24';b'23'
11030;3;b'9';b'1'
11031;3;b'18';b'1'
11032;3;b'20';b'19'
11033;3;b'24';b'23'
11034;3;b'24';b'23'
11035;3;b'4';b'1'
11036;3;b'9';b'1'
11037;3;b'9';b'1'
11038;3;b'20';b'1'
11039;3;b'24';b'23'
11040;3;b'24';b'23'
11041;3;b'24';b'23'
11042;3;b'24';b'23'
11043;3;b'20';b'1'
11044;3;b'9';b'1'
11045;3;b'20';b'19'
11046;3;b'4';b'1'
11047;3;b'9';b'1'
11048;3;b'20';b'23'
11049;3;b'20';b'23'
11050;3;b'9';b'1'
11051;3;b'24';b'23'
11052;3;b'24';b'23'
11053;3;b'4';b'1'
11054;3;b'24';b'23'
11055;3;b'20';b'23'
11056;3;b'9';b'1'
11057;3;b'24';b'23'
11058;3;b'24';b'23'
11059;3;b'20';b'1'
11060;3;b'9';b'1'
11061;3;b'20';b'1'
11062;3;b'20';b'23'
11063;3;b'24';b'23'
11064;3;b'9';b'1'
11065;3;b'4';b'1'
11066;3;b'20';b'1'
11067;3;b'20';b'23'
11068;3;b'20';b'1'
11069;3;b'20';b'1'
11070;3;b'20';b'19'
11071;3;b'24';b'23'
11072;3;b'24';b'23'
11073;3;b'18';b'1'
11074;3;b'24';b'23'
11075;3;b'9';b'1'
11076;3;b'20';b'19'
11077;3;b'24';b'23'
11078;3;b'24';b'23'
11079;3;b'9';b'1'
11080;3;b'9';b'1'
11081;3;b'20';b'19'
11082;3;b'9';b'1'
11083;3;b'24';b'23'
11084;3;b'20';b'19'
11085;3;b'9';b'1'
11086;3;b'4';b'1'
11087;3;b'20';b'1'
11088;3;b'20';b'1'
11089;3;b'20';b'19'
11090;3;b'3';b'23'
11091;3;b'24';b'23'
11092;3;b'24';b'23'
11093;3;b'20';b'19'
11094;3;b'20';b'19'
11095;3;b'20';b'19'
11096;3;b'4';b'1'
11097;3;b'3';b'23'
11098;3;b'4';b'1'
11099;3;b'9';b'1'
11100;3;b'4';b'1'
11101;3;b'20';b'19'
11102;3;b'24';b'23'
11103;3;b'9';b'1'
11104;3;b'24';b'23'
11105;3;b'20';b'19'
11106;3;b'18';b'19'
11107;3;b'20';b'1'
11108;3;b'4';b'1'
11109;3;b'9';b'1'
11110;3;b'18';b'19'
11111;3;b'20';b'19'
11112;3;b'24';b'23'
11113;3;b'9';b'1'
11114;3;b'20';b'19'
11115;3;b'24';b'23'
11116;3;b'20';b'1'
11117;3;b'18';b'1'
11118;3;b'3';b'19'
11119;3;b'18';b'19'
11120;3;b'20';b'1'
11121;3;b'9';b'1'
11122;3;b'20';b'19'
11123;3;b'20';b'1'
11124;3;b'20';b'1'
11125;3;b'20';b'1'
11126;3;b'24';b'23'
11127;3;b'24';b'23'
11128;3;b'9';b'1'
11129;3;b'20';b'19'
11130;3;b'4';b'1'
11131;3;b'4';b'1'
11132;3;b'9';b'1'
11133;3;b'9';b'1'
11134;3;b'20';b'23'
11135;3;b'24';b'23'
11136;3;b'20';b'1'
11137;3;b'24';b'23'
11138;3;b'4';b'1'
11139;3;b'24';b'23'
11140;3;b'24';b'23'
11141;3;b'4';b'1'
11142;3;b'20';b'23'
11143;3;b'4';b'1'
11144;3;b'4';b'1'
11145;3;b'20';b'19'
11146;3;b'24';b'23'
11147;3;b'9';b'1'
11148;3;b'20';b'19'
11149;3;b'9';b'1'
11150;3;b'20';b'19'
11151;3;b'24';b'23'
11152;3;b'24';b'23'
11153;3;b'24';b'23'
11154;3;b'9';b'1'
11155;3;b'24';b'23'
11156;3;b'9';b'1'
11157;3;b'24';b'23'
11158;3;b'20';b'19'
11159;3;b'24';b'23'
11160;3;b'20';b'19'
11161;3;b'9';b'1'
11162;3;b'20';b'19'
11163;3;b'4';b'1'
11164;3;b'20';b'19'
11165;3;b'20';b'19'
11166;3;b'24';b'23'
11167;3;b'20';b'19'
11168;3;b'24';b'23'
11169;3;b'9';b'1'
11170;3;b'4';b'1'
11171;3;b'9';b'1'
11172;3;b'24';b'23'
11173;3;b'20';b'19'
11174;3;b'9';b'1'
11175;3;b'9';b'1'
11176;3;b'9';b'1'
11177;3;b'9';b'1'
11178;3;b'20';b'19'
11179;3;b'20';b'19'
11180;3;b'20';b'19'
11181;3;b'9';b'1'
11182;3;b'9';b'1'
11183;3;b'9';b'1'
11184;3;b'24';b'23'
11185;3;b'20';b'19'
11186;3;b'24';b'23'
11187;3;b'4';b'1'
11188;3;b'9';b'1'
11189;3;b'20';b'19'
11190;3;b'24';b'23'
11191;3;b'24';b'23'
11192;3;b'20';b'19'
11193;3;b'24';b'23'
11194;3;b'20';b'19'
11195;3;b'9';b'1'
11196;3;b'4';b'1'
11197;3;b'9';b'1'
11198;3;b'24';b'23'
11199;3;b'20';b'19'
11200;3;b'9';b'1'
11201;3;b'9';b'1'
11202;3;b'18';b'1'
11203;3;b'4';b'1'
11204;3;b'20';b'19'
11205;3;b'24';b'23'
11206;3;b'9';b'1'
11207;3;b'4';b'1'
11208;3;b'20';b'19'
11209;3;b'20';b'19'
11210;3;b'20';b'19'
11211;3;b'20';b'19'
11212;3;b'9';b'1'
11213;3;b'20';b'19'
11214;3;b'24';b'23'
11215;3;b'24';b'23'
11216;3;b'24';b'23'
11217;3;b'20';b'19'
11218;3;b'20';b'19'
11219;3;b'24';b'23'
11220;3;b'24';b'23'
11221;3;b'20';b'19'
11222;3;b'9';b'1'
11223;3;b'4';b'1'
11224;3;b'9';b'1'
11225;3;b'24';b'23'
11226;3;b'9';b'1'
11227;3;b'20';b'19'
11228;3;b'24';b'23'
11229;3;b'24';b'23'
11230;3;b'20';b'19'
11231;3;b'24';b'23'
11232;3;b'24';b'23'
11233;3;b'24';b'23'
11234;3;b'24';b'23'
11235;3;b'20';b'19'
11236;3;b'20';b'19'
11237;3;b'20';b'19'
11238;3;b'24';b'23'
11239;3;b'24';b'23'
11240;3;b'20';b'19'
11241;3;b'20';b'19'
11242;3;b'24';b'23'
11243;3;b'9';b'1'
11244;3;b'18';b'19'
11245;3;b'18';b'19'
11246;3;b'20';b'19'
11247;3;b'20';b'19'
11248;3;b'20';b'19'
11249;3;b'20';b'19'
11250;3;b'24';b'23'
11251;3;b'24';b'23'
11252;3;b'19';b'1'
11253;3;b'9';b'1'
11254;3;b'24';b'23'
11255;3;b'4';b'1'
11256;3;b'24';b'23'
11257;3;b'4';b'1'
11258;3;b'24';b'23'
11259;3;b'4';b'1'
11260;3;b'9';b'1'
11261;3;b'9';b'1'
11262;3;b'20';b'19'
11263;3;b'4';b'1'
11264;3;b'24';b'23'
11265;3;b'24';b'23'
11266;3;b'24';b'23'
11267;3;b'20';b'1'
11268;3;b'9';b'1'
11269;3;b'9';b'1'
11270;3;b'3';b'23'
11271;3;b'24';b'23'
11272;3;b'3';b'23'
11273;3;b'24';b'23'
11274;3;b'24';b'23'
11275;3;b'9';b'1'
11276;3;b'20';b'1'
11277;3;b'9';b'1'
11278;3;b'20';b'19'
11279;3;b'20';b'19'
11280;3;b'20';b'19'
11281;3;b'9';b'1'
11282;3;b'9';b'1'
11283;3;b'20';b'19'
11284;3;b'24';b'23'
11285;3;b'4';b'1'
11286;3;b'20';b'19'
11287;3;b'24';b'23'
11288;3;b'20';b'19'
11289;3;b'9';b'1'
11290;3;b'9';b'1'
11291;3;b'9';b'1'
11292;3;b'4';b'1'
11293;3;b'4';b'1'
11294;3;b'4';b'1'
11295;3;b'9';b'1'
11296;3;b'24';b'23'
11297;3;b'9';b'1'
11298;3;b'24';b'23'
11299;3;b'24';b'23'
11300;3;b'18';b'19'
11301;3;b'18';b'23'
11302;3;b'18';b'19'
11303;3;b'20';b'19'
11304;3;b'4';b'1'
11305;3;b'9';b'1'
11306;3;b'20';b'19'
11307;3;b'20';b'19'
11308;3;b'24';b'23'
11309;3;b'24';b'23'
11310;3;b'20';b'19'
11311;3;b'24';b'23'
11312;3;b'24';b'23'
11313;3;b'20';b'19'
11314;3;b'24';b'23'
11315;3;b'9';b'1'
11316;3;b'24';b'23'
11317;3;b'24';b'23'
11318;3;b'20';b'19'
11319;3;b'24';b'23'
11320;3;b'20';b'19'
11321;3;b'9';b'1'
11322;3;b'20';b'19'
11323;3;b'4';b'1'
11324;3;b'9';b'1'
11325;3;b'20';b'1'
11326;3;b'20';b'19'
11327;3;b'20';b'19'
11328;3;b'18';b'1'
11329;3;b'18';b'19'
11330;3;b'24';b'23'
11331;3;b'24';b'23'
11332;3;b'20';b'19'
11333;3;b'20';b'19'
11334;3;b'3';b'19'
11335;3;b'24';b'23'
11336;3;b'9';b'1'
11337;3;b'9';b'1'
11338;3;b'24';b'23'
11339;3;b'3';b'23'
11340;3;b'3';b'19'
11341;3;b'4';b'1'
11342;3;b'20';b'19'
11343;3;b'24';b'23'
11344;3;b'9';b'1'
11345;3;b'24';b'23'
11346;3;b'20';b'19'
11347;3;b'4';b'1'
11348;3;b'20';b'19'
11349;3;b'24';b'23'
11350;3;b'20';b'19'
11351;3;b'24';b'23'
11352;3;b'24';b'23'
11353;3;b'20';b'19'
11354;3;b'9';b'1'
11355;3;b'24';b'23'
11356;3;b'9';b'1'
11357;3;b'4';b'1'
11358;3;b'9';b'1'
11359;3;b'9';b'1'
11360;3;b'20';b'1'
11361;3;b'18';b'19'
11362;3;b'9';b'1'
11363;3;b'20';b'1'
11364;3;b'24';b'23'
11365;3;b'20';b'19'
11366;3;b'3';b'19'
11367;3;b'4';b'1'
11368;3;b'20';b'19'
11369;3;b'24';b'23'
11370;3;b'20';b'1'
11371;3;b'24';b'23'
11372;3;b'4';b'1'
11373;3;b'20';b'19'
11374;3;b'9';b'1'
11375;3;b'24';b'23'
11376;3;b'24';b'23'
11377;3;b'20';b'19'
11378;3;b'24';b'23'
11379;3;b'20';b'19'
11380;3;b'24';b'23'
11381;3;b'20';b'19'
11382;3;b'9';b'1'
11383;3;b'4';b'1'
11384;3;b'18';b'19'
11385;3;b'24';b'23'
11386;3;b'20';b'19'
11387;3;b'18';b'19'
11388;3;b'20';b'19'
11389;3;b'3';b'19'
11390;3;b'20';b'19'
11391;3;b'20';b'19'
11392;3;b'24';b'23'
11393;3;b'20';b'19'
11394;3;b'20';b'19'
11395;3;b'24';b'23'
11396;3;b'4';b'1'
11397;3;b'18';b'19'
11398;3;b'24';b'23'
11399;3;b'4';b'1'
11400;3;b'24';b'23'
11401;3;b'9';b'1'
11402;3;b'24';b'23'
11403;3;b'4';b'1'
11404;3;b'20';b'19'
11405;3;b'9';b'1'
11406;3;b'20';b'19'
11407;3;b'24';b'23'
11408;3;b'20';b'19'
11409;3;b'24';b'23'
11410;3;b'20';b'19'
11411;3;b'24';b'23'
11412;3;b'4';b'1'
11413;3;b'20';b'19'
11414;3;b'20';b'19'
11415;3;b'24';b'23'
11416;3;b'24';b'23'
11417;3;b'9';b'1'
11418;3;b'24';b'23'
11419;3;b'20';b'19'
11420;3;b'20';b'19'
11421;3;b'20';b'19'
11422;3;b'4';b'1'
11423;3;b'4';b'1'
11424;3;b'24';b'23'
11425;3;b'9';b'1'
11426;3;b'9';b'1'
11427;3;b'24';b'23'
11428;3;b'20';b'19'
11429;3;b'9';b'1'
11430;3;b'20';b'19'
11431;3;b'4';b'1'
11432;3;b'9';b'1'
11433;3;b'24';b'23'
11434;3;b'24';b'23'
11435;3;b'19';b'1'
11436;3;b'20';b'19'
11437;3;b'20';b'19'
11438;3;b'24';b'23'
11439;3;b'20';b'19'
11440;3;b'20';b'1'
11441;3;b'20';b'19'
11442;3;b'24';b'23'
11443;3;b'24';b'23'
11444;3;b'20';b'1'
11445;3;b'9';b'1'
11446;3;b'24';b'23'
11447;3;b'24';b'23'
11448;3;b'20';b'19'
11449;3;b'20';b'19'
11450;3;b'9';b'1'
11451;3;b'20';b'19'
11452;3;b'24';b'23'
11453;3;b'20';b'19'
11454;3;b'20';b'19'
11455;3;b'24';b'23'
11456;3;b'24';b'23'
11457;3;b'20';b'19'
11458;3;b'20';b'19'
11459;3;b'24';b'23'
11460;3;b'4';b'1'
11461;3;b'4';b'1'
11462;3;b'20';b'19'
11463;3;b'4';b'1'
11464;3;b'24';b'23'
11465;3;b'19';b'1'
11466;3;b'20';b'23'
11467;3;b'20';b'19'
11468;3;b'4';b'1'
11469;3;b'4';b'1'
11470;3;b'9';b'1'
11471;3;b'9';b'1'
11472;3;b'24';b'23'
11473;3;b'18';b'23'
11474;3;b'20';b'19'
11475;3;b'20';b'19'
11476;3;b'4';b'1'
11477;3;b'9';b'1'
11478;3;b'18';b'19'
11479;3;b'24';b'23'
11480;3;b'9';b'1'
11481;3;b'20';b'19'
11482;3;b'20';b'1'
11483;3;b'24';b'23'
11484;3;b'24';b'23'
11485;3;b'24';b'23'
11486;3;b'4';b'1'
11487;3;b'24';b'23'
11488;3;b'9';b'1'
11489;3;b'20';b'19'
11490;3;b'4';b'1'
11491;3;b'18';b'23'
11492;3;b'9';b'1'
11493;3;b'3';b'19'
11494;3;b'24';b'23'
11495;3;b'24';b'23'
11496;3;b'24';b'23'
11497;3;b'20';b'1'
11498;3;b'4';b'1'
11499;3;b'9';b'1'
11500;3;b'20';b'1'
11501;3;b'4';b'1'
11502;3;b'20';b'19'
11503;3;b'20';b'19'
11504;3;b'20';b'19'
11505;3;b'20';b'19'
11506;3;b'20';b'19'
11507;3;b'9';b'1'
11508;3;b'9';b'1'
11509;3;b'24';b'23'
11510;3;b'20';b'19'
11511;3;b'24';b'23'
11512;3;b'9';b'1'
11513;3;b'24';b'23'
11514;3;b'24';b'23'
11515;3;b'24';b'23'
11516;3;b'3';b'23'
11517;3;b'24';b'23'
11518;3;b'4';b'1'
11519;3;b'24';b'23'
11520;3;b'24';b'23'
11521;3;b'20';b'19'
11522;3;b'24';b'23'
11523;3;b'9';b'1'
11524;3;b'4';b'1'
11525;3;b'20';b'19'
11526;3;b'20';b'19'
11527;3;b'20';b'19'
11528;3;b'4';b'1'
11529;3;b'20';b'19'
11530;3;b'20';b'19'
11531;3;b'24';b'23'
11532;3;b'4';b'1'
11533;3;b'24';b'23'
11534;3;b'20';b'19'
11535;3;b'20';b'1'
11536;3;b'24';b'23'
11537;3;b'9';b'1'
11538;3;b'20';b'1'
11539;3;b'9';b'1'
11540;3;b'24';b'23'
11541;3;b'9';b'1'
11542;3;b'20';b'19'
11543;3;b'20';b'1'
11544;3;b'20';b'19'
11545;3;b'20';b'1'
11546;3;b'4';b'1'
11547;3;b'9';b'1'
11548;3;b'4';b'1'
11549;3;b'4';b'1'
11550;3;b'20';b'19'
11551;3;b'24';b'23'
11552;3;b'9';b'1'
11553;3;b'9';b'1'
11554;3;b'24';b'23'
11555;3;b'24';b'23'
11556;3;b'24';b'23'
11557;3;b'20';b'1'
11558;3;b'4';b'1'
11559;3;b'20';b'19'
11560;3;b'24';b'23'
11561;3;b'9';b'1'
11562;3;b'24';b'23'
11563;3;b'4';b'1'
11564;3;b'9';b'1'
11565;3;b'24';b'23'
11566;3;b'4';b'1'
11567;3;b'9';b'1'
11568;3;b'20';b'19'
11569;3;b'24';b'23'
11570;3;b'4';b'1'
11571;3;b'24';b'23'
11572;3;b'24';b'23'
11573;3;b'4';b'1'
11574;3;b'9';b'1'
11575;3;b'3';b'19'
11576;3;b'4';b'1'
11577;3;b'9';b'1'
11578;3;b'9';b'1'
11579;3;b'9';b'1'
11580;3;b'20';b'1'
11581;3;b'9';b'1'
11582;3;b'20';b'1'
11583;3;b'20';b'1'
11584;3;b'9';b'1'
11585;3;b'20';b'19'
11586;3;b'9';b'1'
11587;3;b'24';b'23'
11588;3;b'9';b'1'
11589;3;b'4';b'1'
11590;3;b'24';b'23'
11591;3;b'20';b'19'
11592;3;b'20';b'1'
11593;3;b'20';b'1'
11594;3;b'18';b'1'
11595;3;b'20';b'1'
11596;3;b'24';b'23'
11597;3;b'9';b'1'
11598;3;b'24';b'23'
11599;3;b'24';b'23'
11600;3;b'9';b'1'
11601;3;b'24';b'23'
11602;3;b'9';b'1'
11603;3;b'3';b'19'
11604;3;b'4';b'1'
11605;3;b'20';b'1'
11606;3;b'9';b'1'
11607;3;b'9';b'1'
11608;3;b'9';b'1'
11609;3;b'20';b'1'
11610;3;b'20';b'1'
11611;3;b'24';b'23'
11612;3;b'9';b'1'
11613;3;b'20';b'19'
11614;3;b'20';b'19'
11615;3;b'24';b'23'
11616;3;b'24';b'23'
11617;3;b'24';b'23'
11618;3;b'9';b'1'
11619;3;b'20';b'19'
11620;3;b'20';b'19'
11621;3;b'24';b'23'
11622;3;b'9';b'1'
11623;3;b'24';b'23'
11624;3;b'9';b'1'
11625;3;b'24';b'23'
11626;3;b'9';b'1'
11627;3;b'9';b'1'
11628;3;b'24';b'23'
11629;3;b'9';b'1'
11630;3;b'20';b'19'
11631;3;b'9';b'1'
11632;3;b'20';b'19'
11633;3;b'4';b'1'
11634;3;b'24';b'23'
11635;3;b'9';b'1'
11636;3;b'20';b'19'
11637;3;b'9';b'1'
11638;3;b'20';b'19'
11639;3;b'9';b'1'
11640;3;b'20';b'19'
11641;3;b'24';b'23'
11642;3;b'24';b'23'
11643;3;b'18';b'19'
11644;3;b'20';b'19'
11645;3;b'20';b'19'
11646;3;b'20';b'19'
11647;3;b'24';b'23'
11648;3;b'24';b'23'
11649;3;b'24';b'23'
11650;3;b'20';b'1'
11651;3;b'24';b'23'
11652;3;b'20';b'23'
11653;3;b'4';b'1'
11654;3;b'20';b'23'
11655;3;b'20';b'19'
11656;3;b'9';b'1'
11657;3;b'20';b'19'
11658;3;b'24';b'23'
11659;3;b'20';b'19'
11660;3;b'20';b'19'
11661;3;b'20';b'1'
11662;3;b'20';b'23'
11663;3;b'4';b'1'
11664;3;b'24';b'23'
11665;3;b'9';b'1'
11666;3;b'20';b'1'
11667;3;b'20';b'1'
11668;3;b'9';b'1'
11669;3;b'20';b'19'
11670;3;b'20';b'19'
11671;3;b'24';b'23'
11672;3;b'24';b'23'
11673;3;b'20';b'19'
11674;3;b'20';b'19'
11675;3;b'20';b'1'
11676;3;b'20';b'19'
11677;3;b'20';b'19'
11678;3;b'18';b'19'
11679;3;b'20';b'19'
11680;3;b'24';b'23'
11681;3;b'24';b'23'
11682;3;b'9';b'1'
11683;3;b'24';b'23'
11684;3;b'18';b'1'
11685;3;b'9';b'1'
11686;3;b'9';b'1'
11687;3;b'20';b'19'
11688;3;b'20';b'19'
11689;3;b'24';b'23'
11690;3;b'20';b'19'
11691;3;b'20';b'19'
11692;3;b'18';b'1'
11693;3;b'20';b'19'
11694;3;b'9';b'1'
11695;3;b'9';b'1'
11696;3;b'9';b'1'
11697;3;b'20';b'19'
11698;3;b'24';b'23'
11699;3;b'9';b'1'
11700;3;b'20';b'19'
11701;3;b'9';b'1'
11702;3;b'24';b'23'
11703;3;b'9';b'1'
11704;3;b'9';b'1'
11705;3;b'24';b'23'
11706;3;b'24';b'23'
11707;3;b'24';b'23'
11708;3;b'24';b'23'
11709;3;b'9';b'1'
11710;3;b'9';b'1'
11711;3;b'20';b'19'
11712;3;b'9';b'1'
11713;3;b'9';b'1'
11714;3;b'9';b'1'
11715;3;b'20';b'19'
11716;3;b'9';b'1'
11717;3;b'9';b'1'
11718;3;b'9';b'1'
11719;3;b'9';b'1'
11720;3;b'9';b'1'
11721;3;b'24';b'23'
11722;3;b'24';b'23'
11723;3;b'9';b'1'
11724;3;b'9';b'1'
11725;3;b'9';b'1'
11726;3;b'24';b'23'
11727;3;b'20';b'19'
11728;3;b'9';b'1'
11729;3;b'9';b'1'
11730;3;b'24';b'23'
11731;3;b'20';b'19'
11732;3;b'20';b'19'
11733;3;b'9';b'1'
11734;3;b'9';b'1'
11735;3;b'9';b'1'
11736;3;b'9';b'1'
11737;3;b'18';b'1'
11738;3;b'24';b'23'
11739;3;b'4';b'1'
11740;3;b'9';b'1'
11741;3;b'20';b'1'
11742;3;b'20';b'19'
11743;3;b'24';b'23'
11744;3;b'24';b'23'
