CaseID;Prefix length;Ground truth activity;Predicted activity
3826;3;b'4';b'4'
3827;3;b'2';b'3'
3828;3;b'4';b'4'
3829;3;b'4';b'4'
3830;3;b'4';b'4'
3831;3;b'6';b'3'
3832;3;b'3';b'3'
3833;3;b'4';b'4'
3834;3;b'3';b'3'
3835;3;b'4';b'4'
3836;3;b'3';b'5'
3837;3;b'4';b'4'
3838;3;b'4';b'4'
3839;3;b'4';b'4'
3840;3;b'6';b'3'
3841;3;b'4';b'4'
3842;3;b'4';b'4'
3843;3;b'4';b'4'
3844;3;b'3';b'4'
3845;3;b'3';b'3'
3846;3;b'3';b'3'
3847;3;b'2';b'2'
3848;3;b'3';b'4'
3849;3;b'4';b'4'
3850;3;b'4';b'4'
3851;3;b'4';b'4'
3852;3;b'4';b'4'
3853;3;b'15';b'14'
3854;3;b'4';b'4'
3855;3;b'3';b'3'
3856;3;b'3';b'3'
3857;3;b'4';b'4'
3858;3;b'4';b'4'
3859;3;b'15';b'14'
3860;3;b'3';b'3'
3861;3;b'4';b'4'
3862;3;b'4';b'4'
3863;3;b'4';b'4'
3864;3;b'3';b'7'
3865;3;b'4';b'4'
3866;3;b'3';b'3'
3867;3;b'4';b'4'
3868;3;b'3';b'3'
3869;3;b'15';b'14'
3870;3;b'4';b'4'
3871;3;b'4';b'4'
3872;3;b'2';b'2'
3873;3;b'3';b'3'
3874;3;b'3';b'3'
3875;3;b'4';b'4'
3876;3;b'3';b'3'
3877;3;b'4';b'4'
3878;3;b'4';b'4'
3879;3;b'15';b'14'
3880;3;b'2';b'2'
3881;3;b'4';b'4'
3882;3;b'3';b'3'
3883;3;b'2';b'2'
3884;3;b'4';b'4'
3885;3;b'1';b'2'
3886;3;b'3';b'3'
3887;3;b'15';b'14'
3888;3;b'4';b'4'
3889;3;b'3';b'3'
3890;3;b'4';b'4'
3891;3;b'4';b'4'
3892;3;b'2';b'2'
3893;3;b'4';b'4'
3894;3;b'3';b'3'
3895;3;b'3';b'3'
3896;3;b'7';b'3'
3897;3;b'4';b'4'
3898;3;b'3';b'3'
3899;3;b'4';b'4'
3900;3;b'3';b'3'
3901;3;b'4';b'4'
3902;3;b'2';b'3'
3903;3;b'3';b'2'
3904;3;b'3';b'3'
3905;3;b'4';b'4'
3906;3;b'4';b'4'
3907;3;b'4';b'4'
3908;3;b'3';b'3'
3909;3;b'4';b'4'
3910;3;b'3';b'3'
3911;3;b'3';b'2'
3912;3;b'15';b'14'
3913;3;b'4';b'4'
3914;3;b'4';b'4'
3915;3;b'15';b'14'
3916;3;b'3';b'3'
3917;3;b'4';b'4'
3918;3;b'4';b'4'
3919;3;b'4';b'4'
3920;3;b'4';b'4'
3921;3;b'4';b'4'
3922;3;b'4';b'4'
3923;3;b'2';b'2'
3924;3;b'3';b'4'
3925;3;b'4';b'4'
3926;3;b'4';b'4'
3927;3;b'3';b'3'
3928;3;b'4';b'4'
3929;3;b'4';b'4'
3930;3;b'4';b'4'
3931;3;b'4';b'4'
3932;3;b'4';b'4'
3933;3;b'15';b'14'
3934;3;b'4';b'4'
3935;3;b'4';b'4'
3936;3;b'4';b'4'
3937;3;b'4';b'4'
3938;3;b'4';b'4'
3939;3;b'3';b'3'
3940;3;b'3';b'3'
3941;3;b'15';b'14'
3942;3;b'4';b'4'
3943;3;b'4';b'4'
3944;3;b'4';b'4'
3945;3;b'3';b'2'
3946;3;b'3';b'3'
3947;3;b'3';b'3'
3948;3;b'4';b'4'
3949;3;b'3';b'3'
3950;3;b'4';b'4'
3951;3;b'4';b'4'
3952;3;b'4';b'4'
3953;3;b'2';b'4'
3954;3;b'4';b'4'
3955;3;b'4';b'4'
3956;3;b'3';b'6'
3957;3;b'2';b'4'
3958;3;b'2';b'2'
3959;3;b'2';b'3'
3960;3;b'3';b'5'
3961;3;b'3';b'3'
3962;3;b'8';b'3'
3963;3;b'4';b'4'
3964;3;b'4';b'4'
3965;3;b'2';b'2'
3966;3;b'4';b'4'
3967;3;b'4';b'4'
3968;3;b'4';b'4'
3969;3;b'4';b'4'
3970;3;b'4';b'4'
3971;3;b'4';b'4'
3972;3;b'4';b'4'
3973;3;b'3';b'3'
3974;3;b'2';b'7'
3975;3;b'3';b'3'
3976;3;b'4';b'4'
3977;3;b'3';b'3'
3978;3;b'4';b'4'
3979;3;b'4';b'4'
3980;3;b'2';b'4'
3981;3;b'4';b'4'
3982;3;b'3';b'3'
3983;3;b'4';b'4'
3984;3;b'4';b'4'
3985;3;b'4';b'4'
3986;3;b'3';b'5'
3987;3;b'3';b'3'
3988;3;b'4';b'4'
3989;3;b'4';b'4'
3990;3;b'4';b'4'
3991;3;b'3';b'3'
3992;3;b'2';b'5'
3993;3;b'6';b'3'
3994;3;b'3';b'3'
3995;3;b'4';b'4'
3996;3;b'4';b'4'
3997;3;b'4';b'4'
3998;3;b'4';b'4'
3999;3;b'4';b'4'
4000;3;b'4';b'4'
4001;3;b'4';b'4'
4002;3;b'3';b'5'
4003;3;b'4';b'4'
4004;3;b'3';b'3'
4005;3;b'2';b'2'
4006;3;b'3';b'3'
4007;3;b'2';b'2'
4008;3;b'3';b'3'
4009;3;b'3';b'4'
4010;3;b'4';b'4'
4011;3;b'6';b'3'
4012;3;b'4';b'4'
4013;3;b'4';b'4'
4014;3;b'4';b'4'
4015;3;b'4';b'4'
4016;3;b'3';b'3'
4017;3;b'3';b'3'
4018;3;b'6';b'2'
4019;3;b'4';b'4'
4020;3;b'4';b'4'
4021;3;b'3';b'3'
4022;3;b'4';b'4'
4023;3;b'4';b'4'
4024;3;b'2';b'4'
4025;3;b'7';b'3'
4026;3;b'4';b'4'
4027;3;b'3';b'3'
4028;3;b'4';b'4'
4029;3;b'4';b'4'
4030;3;b'4';b'4'
4031;3;b'4';b'4'
4032;3;b'4';b'4'
4033;3;b'3';b'3'
4034;3;b'4';b'4'
4035;3;b'4';b'4'
4036;3;b'4';b'4'
4037;3;b'2';b'2'
4038;3;b'4';b'4'
4039;3;b'2';b'3'
4040;3;b'4';b'4'
4041;3;b'15';b'14'
4042;3;b'4';b'4'
4043;3;b'12';b'3'
4044;3;b'4';b'4'
4045;3;b'4';b'4'
4046;3;b'3';b'3'
4047;3;b'4';b'4'
4048;3;b'2';b'5'
4049;3;b'3';b'3'
4050;3;b'4';b'4'
4051;3;b'4';b'4'
4052;3;b'3';b'3'
4053;3;b'4';b'4'
4054;3;b'4';b'4'
4055;3;b'15';b'14'
4056;3;b'4';b'4'
4057;3;b'3';b'3'
4058;3;b'6';b'3'
4059;3;b'3';b'3'
4060;3;b'4';b'4'
4061;3;b'4';b'4'
4062;3;b'4';b'4'
4063;3;b'3';b'3'
4064;3;b'3';b'3'
4065;3;b'4';b'4'
4066;3;b'4';b'4'
4067;3;b'4';b'4'
4068;3;b'4';b'4'
4069;3;b'4';b'4'
4070;3;b'4';b'4'
4071;3;b'4';b'4'
4072;3;b'3';b'3'
4073;3;b'3';b'3'
4074;3;b'3';b'5'
4075;3;b'4';b'4'
4076;3;b'3';b'3'
4077;3;b'4';b'4'
4078;3;b'4';b'4'
4079;3;b'4';b'4'
4080;3;b'3';b'3'
4081;3;b'3';b'3'
4082;3;b'4';b'4'
4083;3;b'3';b'3'
4084;3;b'4';b'4'
4085;3;b'3';b'3'
4086;3;b'3';b'3'
4087;3;b'4';b'4'
4088;3;b'3';b'3'
4089;3;b'4';b'4'
4090;3;b'4';b'4'
4091;3;b'4';b'4'
4092;3;b'4';b'4'
4093;3;b'4';b'4'
4094;3;b'4';b'4'
4095;3;b'4';b'4'
4096;3;b'15';b'14'
4097;3;b'4';b'4'
4098;3;b'4';b'4'
4099;3;b'2';b'3'
4100;3;b'2';b'4'
4101;3;b'15';b'14'
4102;3;b'15';b'14'
4103;3;b'4';b'4'
4104;3;b'4';b'4'
4105;3;b'4';b'4'
4106;3;b'6';b'3'
4107;3;b'4';b'4'
4108;3;b'4';b'4'
4109;3;b'15';b'14'
4110;3;b'15';b'14'
4111;3;b'4';b'4'
4112;3;b'3';b'3'
4113;3;b'3';b'4'
4114;3;b'4';b'4'
4115;3;b'4';b'4'
4116;3;b'15';b'14'
4117;3;b'4';b'4'
4118;3;b'4';b'4'
4119;3;b'4';b'4'
4120;3;b'3';b'3'
4121;3;b'4';b'4'
4122;3;b'4';b'4'
4123;3;b'3';b'3'
4124;3;b'4';b'4'
4125;3;b'3';b'2'
4126;3;b'4';b'4'
4127;3;b'6';b'5'
4128;3;b'4';b'4'
4129;3;b'3';b'3'
4130;3;b'4';b'4'
4131;3;b'3';b'4'
4132;3;b'4';b'4'
4133;3;b'3';b'5'
4134;3;b'4';b'4'
4135;3;b'4';b'4'
4136;3;b'3';b'3'
4137;3;b'4';b'4'
4138;3;b'15';b'14'
4139;3;b'4';b'4'
4140;3;b'4';b'4'
4141;3;b'3';b'3'
4142;3;b'3';b'3'
4143;3;b'4';b'4'
4144;3;b'4';b'4'
4145;3;b'4';b'4'
4146;3;b'3';b'3'
4147;3;b'2';b'4'
4148;3;b'3';b'2'
4149;3;b'3';b'2'
4150;3;b'4';b'4'
4151;3;b'3';b'3'
4152;3;b'2';b'3'
4153;3;b'4';b'4'
4154;3;b'3';b'3'
4155;3;b'3';b'3'
4156;3;b'2';b'2'
4157;3;b'4';b'4'
4158;3;b'4';b'4'
4159;3;b'4';b'4'
4160;3;b'4';b'4'
4161;3;b'4';b'4'
4162;3;b'4';b'4'
4163;3;b'2';b'2'
4164;3;b'6';b'3'
4165;3;b'3';b'3'
4166;3;b'4';b'4'
4167;3;b'4';b'4'
4168;3;b'4';b'3'
4169;3;b'4';b'4'
4170;3;b'2';b'4'
4171;3;b'3';b'3'
4172;3;b'4';b'4'
4173;3;b'4';b'4'
4174;3;b'4';b'4'
4175;3;b'4';b'4'
4176;3;b'2';b'2'
4177;3;b'3';b'2'
4178;3;b'3';b'3'
4179;3;b'4';b'4'
4180;3;b'2';b'3'
4181;3;b'4';b'4'
4182;3;b'4';b'4'
4183;3;b'2';b'2'
4184;3;b'3';b'7'
4185;3;b'4';b'4'
4186;3;b'2';b'3'
4187;3;b'4';b'4'
4188;3;b'4';b'4'
4189;3;b'4';b'4'
4190;3;b'4';b'4'
4191;3;b'4';b'4'
4192;3;b'4';b'4'
4193;3;b'4';b'4'
4194;3;b'2';b'2'
4195;3;b'4';b'4'
4196;3;b'2';b'2'
4197;3;b'4';b'4'
4198;3;b'4';b'4'
4199;3;b'4';b'4'
4200;3;b'4';b'4'
4201;3;b'4';b'4'
4202;3;b'4';b'4'
4203;3;b'4';b'4'
4204;3;b'4';b'4'
4205;3;b'4';b'4'
4206;3;b'2';b'2'
4207;3;b'4';b'4'
4208;3;b'4';b'4'
4209;3;b'4';b'4'
4210;3;b'4';b'4'
4211;3;b'4';b'4'
4212;3;b'3';b'3'
4213;3;b'4';b'4'
4214;3;b'4';b'4'
4215;3;b'4';b'4'
4216;3;b'4';b'4'
4217;3;b'4';b'4'
4218;3;b'6';b'3'
4219;3;b'4';b'4'
4220;3;b'3';b'3'
4221;3;b'3';b'3'
4222;3;b'3';b'3'
4223;3;b'4';b'4'
4224;3;b'3';b'4'
4225;3;b'4';b'4'
4226;3;b'4';b'4'
4227;3;b'6';b'3'
4228;3;b'4';b'4'
4229;3;b'3';b'3'
4230;3;b'15';b'14'
4231;3;b'4';b'4'
4232;3;b'4';b'4'
4233;3;b'3';b'4'
4234;3;b'15';b'14'
4235;3;b'4';b'4'
4236;3;b'6';b'3'
4237;3;b'4';b'4'
4238;3;b'4';b'4'
4239;3;b'4';b'4'
4240;3;b'4';b'4'
4241;3;b'15';b'14'
4242;3;b'3';b'3'
4243;3;b'6';b'3'
4244;3;b'3';b'2'
4245;3;b'4';b'4'
4246;3;b'4';b'4'
4247;3;b'15';b'14'
4248;3;b'4';b'4'
4249;3;b'2';b'3'
4250;3;b'3';b'4'
4251;3;b'4';b'4'
4252;3;b'2';b'2'
4253;3;b'3';b'5'
4254;3;b'3';b'4'
4255;3;b'4';b'4'
4256;3;b'3';b'3'
4257;3;b'4';b'4'
4258;3;b'3';b'3'
4259;3;b'4';b'4'
4260;3;b'3';b'2'
4261;3;b'4';b'4'
4262;3;b'2';b'2'
4263;3;b'4';b'4'
4264;3;b'15';b'14'
4265;3;b'3';b'3'
4266;3;b'3';b'4'
4267;3;b'4';b'4'
4268;3;b'3';b'3'
4269;3;b'4';b'4'
4270;3;b'4';b'4'
4271;3;b'4';b'4'
4272;3;b'6';b'3'
4273;3;b'4';b'4'
4274;3;b'2';b'2'
4275;3;b'4';b'4'
4276;3;b'4';b'4'
4277;3;b'3';b'4'
4278;3;b'3';b'3'
4279;3;b'2';b'2'
4280;3;b'4';b'4'
4281;3;b'4';b'4'
4282;3;b'4';b'4'
4283;3;b'3';b'3'
4284;3;b'6';b'3'
4285;3;b'4';b'4'
4286;3;b'3';b'3'
4287;3;b'3';b'4'
4288;3;b'15';b'14'
4289;3;b'4';b'4'
4290;3;b'15';b'14'
4291;3;b'4';b'4'
4292;3;b'4';b'4'
4293;3;b'3';b'3'
4294;3;b'4';b'4'
4295;3;b'4';b'4'
4296;3;b'4';b'4'
4297;3;b'15';b'14'
4298;3;b'3';b'4'
4299;3;b'6';b'3'
4300;3;b'3';b'3'
4301;3;b'4';b'4'
4302;3;b'2';b'4'
4303;3;b'3';b'3'
4304;3;b'3';b'3'
4305;3;b'4';b'4'
4306;3;b'4';b'4'
4307;3;b'4';b'4'
4308;3;b'3';b'3'
4309;3;b'4';b'4'
4310;3;b'4';b'4'
4311;3;b'4';b'4'
4312;3;b'4';b'4'
4313;3;b'3';b'3'
4314;3;b'4';b'4'
4315;3;b'4';b'4'
4316;3;b'4';b'4'
4317;3;b'4';b'4'
4318;3;b'4';b'4'
4319;3;b'4';b'4'
4320;3;b'4';b'4'
4321;3;b'3';b'3'
4322;3;b'3';b'3'
4323;3;b'4';b'4'
4324;3;b'4';b'4'
4325;3;b'3';b'2'
4326;3;b'2';b'2'
4327;3;b'4';b'4'
4328;3;b'3';b'3'
4329;3;b'3';b'3'
4330;3;b'4';b'4'
4331;3;b'4';b'4'
4332;3;b'4';b'4'
4333;3;b'4';b'4'
4334;3;b'4';b'4'
4335;3;b'2';b'2'
4336;3;b'3';b'3'
4337;3;b'2';b'3'
4338;3;b'3';b'5'
4339;3;b'4';b'4'
4340;3;b'4';b'4'
4341;3;b'4';b'4'
4342;3;b'4';b'4'
4343;3;b'4';b'4'
4344;3;b'4';b'4'
4345;3;b'4';b'4'
4346;3;b'4';b'4'
4347;3;b'3';b'5'
4348;3;b'4';b'4'
4349;3;b'3';b'5'
4350;3;b'3';b'3'
4351;3;b'3';b'2'
4352;3;b'6';b'5'
4353;3;b'3';b'7'
4354;3;b'4';b'4'
4355;3;b'2';b'2'
4356;3;b'4';b'4'
4357;3;b'4';b'4'
4358;3;b'3';b'3'
4359;3;b'4';b'4'
4360;3;b'3';b'3'
4361;3;b'4';b'4'
4362;3;b'2';b'2'
4363;3;b'4';b'4'
4364;3;b'3';b'3'
4365;3;b'4';b'4'
4366;3;b'15';b'14'
4367;3;b'4';b'4'
4368;3;b'3';b'3'
4369;3;b'15';b'14'
4370;3;b'4';b'4'
4371;3;b'15';b'14'
4372;3;b'4';b'4'
4373;3;b'4';b'4'
4374;3;b'3';b'3'
4375;3;b'4';b'4'
4376;3;b'4';b'4'
4377;3;b'6';b'3'
4378;3;b'4';b'4'
4379;3;b'4';b'4'
4380;3;b'2';b'2'
4381;3;b'4';b'4'
4382;3;b'4';b'4'
4383;3;b'2';b'4'
4384;3;b'3';b'3'
4385;3;b'3';b'4'
4386;3;b'2';b'2'
4387;3;b'15';b'14'
4388;3;b'3';b'3'
4389;3;b'4';b'4'
4390;3;b'4';b'4'
4391;3;b'3';b'3'
4392;3;b'4';b'4'
4393;3;b'4';b'4'
4394;3;b'2';b'3'
4395;3;b'4';b'4'
4396;3;b'4';b'4'
4397;3;b'2';b'3'
4398;3;b'3';b'3'
4399;3;b'6';b'5'
4400;3;b'4';b'4'
4401;3;b'6';b'5'
4402;3;b'4';b'4'
4403;3;b'6';b'3'
4404;3;b'4';b'4'
4405;3;b'3';b'3'
4406;3;b'3';b'3'
4407;3;b'4';b'4'
4408;3;b'3';b'2'
4409;3;b'2';b'3'
4410;3;b'2';b'3'
4411;3;b'3';b'5'
4412;3;b'4';b'4'
4413;3;b'2';b'3'
4414;3;b'4';b'4'
4415;3;b'3';b'3'
4416;3;b'3';b'4'
4417;3;b'4';b'4'
4418;3;b'4';b'4'
4419;3;b'4';b'4'
4420;3;b'3';b'3'
4421;3;b'4';b'4'
4422;3;b'3';b'3'
4423;3;b'3';b'3'
4424;3;b'4';b'4'
4425;3;b'3';b'3'
4426;3;b'3';b'3'
4427;3;b'4';b'4'
4428;3;b'4';b'4'
4429;3;b'4';b'4'
4430;3;b'3';b'3'
4431;3;b'4';b'4'
4432;3;b'4';b'4'
4433;3;b'2';b'2'
4434;3;b'4';b'4'
4435;3;b'2';b'4'
4436;3;b'4';b'4'
4437;3;b'2';b'4'
4438;3;b'4';b'4'
4439;3;b'4';b'4'
4440;3;b'4';b'4'
4441;3;b'2';b'2'
4442;3;b'4';b'4'
4443;3;b'4';b'4'
4444;3;b'4';b'4'
4445;3;b'4';b'4'
4446;3;b'4';b'4'
4447;3;b'4';b'4'
4448;3;b'4';b'4'
4449;3;b'3';b'3'
4450;3;b'4';b'4'
4451;3;b'4';b'4'
4452;3;b'2';b'2'
4453;3;b'6';b'5'
4454;3;b'4';b'4'
4455;3;b'3';b'2'
4456;3;b'4';b'4'
4457;3;b'3';b'3'
4458;3;b'3';b'3'
4459;3;b'4';b'4'
4460;3;b'4';b'4'
4461;3;b'4';b'4'
4462;3;b'7';b'7'
4463;3;b'3';b'5'
4464;3;b'3';b'3'
4465;3;b'4';b'4'
4466;3;b'2';b'2'
4467;3;b'15';b'14'
4468;3;b'4';b'4'
4469;3;b'4';b'4'
4470;3;b'4';b'4'
4471;3;b'2';b'4'
4472;3;b'4';b'4'
4473;3;b'4';b'4'
4474;3;b'4';b'4'
4475;3;b'4';b'4'
4476;3;b'4';b'4'
4477;3;b'2';b'3'
4478;3;b'15';b'14'
4479;3;b'4';b'4'
4480;3;b'6';b'3'
4481;3;b'2';b'3'
4482;3;b'4';b'4'
4483;3;b'4';b'4'
4484;3;b'3';b'3'
4485;3;b'4';b'4'
4486;3;b'4';b'4'
4487;3;b'4';b'4'
4488;3;b'4';b'4'
4489;3;b'2';b'2'
4490;3;b'4';b'4'
4491;3;b'3';b'3'
4492;3;b'4';b'4'
4493;3;b'4';b'4'
4494;3;b'15';b'14'
4495;3;b'3';b'3'
4496;3;b'3';b'3'
4497;3;b'3';b'3'
4498;3;b'3';b'5'
4499;3;b'4';b'4'
4500;3;b'6';b'5'
4501;3;b'4';b'4'
4502;3;b'2';b'2'
4503;3;b'4';b'4'
4504;3;b'4';b'4'
4505;3;b'3';b'3'
4506;3;b'3';b'3'
4507;3;b'4';b'4'
4508;3;b'4';b'4'
4509;3;b'4';b'4'
4510;3;b'3';b'7'
4511;3;b'4';b'4'
4512;3;b'15';b'14'
4513;3;b'2';b'2'
4514;3;b'4';b'4'
4515;3;b'4';b'4'
4516;3;b'4';b'4'
4517;3;b'3';b'3'
4518;3;b'6';b'2'
4519;3;b'4';b'4'
4520;3;b'4';b'4'
4521;3;b'3';b'3'
4522;3;b'4';b'4'
4523;3;b'4';b'4'
4524;3;b'3';b'4'
4525;3;b'4';b'4'
4526;3;b'15';b'14'
4527;3;b'6';b'3'
4528;3;b'4';b'4'
4529;3;b'4';b'4'
4530;3;b'15';b'14'
4531;3;b'15';b'14'
4532;3;b'4';b'4'
4533;3;b'4';b'4'
4534;3;b'4';b'4'
4535;3;b'15';b'14'
4536;3;b'4';b'4'
4537;3;b'2';b'3'
4538;3;b'3';b'3'
4539;3;b'4';b'4'
4540;3;b'4';b'4'
4541;3;b'4';b'4'
4542;3;b'2';b'5'
4543;3;b'15';b'4'
4544;3;b'3';b'3'
4545;3;b'4';b'4'
4546;3;b'4';b'4'
4547;3;b'4';b'4'
4548;3;b'4';b'4'
4549;3;b'4';b'4'
4550;3;b'3';b'3'
4551;3;b'4';b'4'
4552;3;b'4';b'4'
4553;3;b'2';b'3'
4554;3;b'4';b'4'
4555;3;b'4';b'4'
4556;3;b'4';b'4'
4557;3;b'3';b'3'
4558;3;b'4';b'4'
4559;3;b'4';b'4'
4560;3;b'2';b'3'
4561;3;b'3';b'3'
4562;3;b'3';b'3'
4563;3;b'6';b'3'
4564;3;b'2';b'2'
4565;3;b'4';b'4'
4566;3;b'2';b'3'
4567;3;b'3';b'4'
4568;3;b'2';b'2'
4569;3;b'3';b'4'
4570;3;b'4';b'4'
4571;3;b'4';b'4'
4572;3;b'2';b'3'
4573;3;b'4';b'4'
4574;3;b'3';b'3'
4575;3;b'4';b'4'
4576;3;b'4';b'4'
4577;3;b'15';b'14'
4578;3;b'4';b'4'
4579;3;b'4';b'4'
3664;4;b'4';b'4'
3665;4;b'4';b'4'
3666;4;b'15';b'14'
3667;4;b'15';b'14'
3668;4;b'2';b'3'
3669;4;b'15';b'14'
3670;4;b'15';b'14'
3671;4;b'15';b'14'
3672;4;b'6';b'3'
3673;4;b'15';b'14'
3674;4;b'15';b'14'
3675;4;b'4';b'4'
3677;4;b'15';b'14'
3678;4;b'15';b'14'
3679;4;b'15';b'14'
3680;4;b'15';b'14'
3681;4;b'15';b'14'
3682;4;b'15';b'14'
3683;4;b'15';b'14'
3684;4;b'2';b'2'
3685;4;b'15';b'14'
3686;4;b'6';b'3'
3687;4;b'4';b'4'
3688;4;b'4';b'4'
3689;4;b'2';b'4'
3690;4;b'3';b'2'
3691;4;b'4';b'4'
3692;4;b'15';b'14'
3694;4;b'15';b'14'
3695;4;b'4';b'3'
3696;4;b'3';b'3'
3697;4;b'15';b'14'
3698;4;b'15';b'14'
3699;4;b'15';b'14'
3700;4;b'15';b'14'
3701;4;b'15';b'14'
3702;4;b'4';b'4'
3704;4;b'6';b'5'
3705;4;b'15';b'14'
3706;4;b'15';b'14'
3707;4;b'4';b'4'
3708;4;b'15';b'14'
3709;4;b'4';b'4'
3710;4;b'15';b'14'
3711;4;b'15';b'14'
3712;4;b'15';b'14'
3713;4;b'15';b'14'
3714;4;b'15';b'14'
3715;4;b'15';b'14'
3716;4;b'2';b'5'
3717;4;b'6';b'3'
3718;4;b'15';b'14'
3719;4;b'15';b'14'
3720;4;b'15';b'14'
3721;4;b'4';b'4'
3722;4;b'15';b'14'
3723;4;b'15';b'14'
3724;4;b'15';b'14'
3725;4;b'15';b'14'
3726;4;b'15';b'14'
3727;4;b'15';b'14'
3729;4;b'15';b'14'
3730;4;b'15';b'14'
3731;4;b'15';b'14'
3732;4;b'15';b'14'
3733;4;b'15';b'14'
3734;4;b'15';b'14'
3736;4;b'15';b'14'
3737;4;b'15';b'14'
3739;4;b'6';b'2'
3740;4;b'15';b'14'
3741;4;b'15';b'14'
3742;4;b'15';b'14'
3743;4;b'2';b'2'
3744;4;b'4';b'4'
3745;4;b'15';b'14'
3746;4;b'15';b'14'
3747;4;b'4';b'4'
3748;4;b'15';b'14'
3749;4;b'15';b'14'
3750;4;b'15';b'14'
3751;4;b'15';b'14'
3752;4;b'15';b'14'
3754;4;b'15';b'14'
3755;4;b'15';b'14'
3756;4;b'4';b'4'
3757;4;b'15';b'14'
3758;4;b'4';b'4'
3761;4;b'15';b'14'
3762;4;b'15';b'14'
3763;4;b'15';b'14'
3764;4;b'15';b'14'
3765;4;b'4';b'4'
3766;4;b'4';b'4'
3767;4;b'6';b'3'
3768;4;b'15';b'14'
3769;4;b'4';b'4'
3770;4;b'3';b'3'
3771;4;b'3';b'3'
3772;4;b'15';b'14'
3773;4;b'4';b'4'
3774;4;b'4';b'4'
3775;4;b'3';b'2'
3776;4;b'15';b'14'
3777;4;b'2';b'3'
3778;4;b'8';b'2'
3779;4;b'4';b'4'
3781;4;b'4';b'4'
3782;4;b'15';b'14'
3783;4;b'15';b'14'
3784;4;b'15';b'14'
3785;4;b'15';b'14'
3786;4;b'3';b'5'
3787;4;b'4';b'4'
3788;4;b'3';b'3'
3789;4;b'15';b'14'
3790;4;b'15';b'14'
3791;4;b'15';b'14'
3792;4;b'4';b'4'
3793;4;b'15';b'14'
3794;4;b'4';b'4'
3795;4;b'15';b'14'
3796;4;b'3';b'5'
3797;4;b'15';b'14'
3798;4;b'15';b'14'
3799;4;b'4';b'4'
3800;4;b'15';b'14'
3801;4;b'15';b'14'
3802;4;b'15';b'14'
3803;4;b'6';b'5'
3804;4;b'4';b'4'
3805;4;b'3';b'3'
3806;4;b'4';b'4'
3808;4;b'4';b'4'
3809;4;b'15';b'14'
3810;4;b'15';b'14'
3811;4;b'3';b'3'
3812;4;b'2';b'2'
3813;4;b'15';b'14'
3814;4;b'4';b'4'
3815;4;b'4';b'4'
3816;4;b'15';b'14'
3817;4;b'15';b'14'
3818;4;b'4';b'4'
3819;4;b'4';b'4'
3820;4;b'15';b'14'
3821;4;b'4';b'4'
3822;4;b'15';b'14'
3823;4;b'6';b'3'
3824;4;b'15';b'14'
3825;4;b'4';b'4'
3826;4;b'15';b'14'
3827;4;b'6';b'3'
3828;4;b'15';b'14'
3829;4;b'15';b'14'
3830;4;b'15';b'14'
3831;4;b'3';b'3'
3832;4;b'4';b'4'
3833;4;b'15';b'14'
3834;4;b'2';b'4'
3835;4;b'15';b'14'
3836;4;b'4';b'4'
3837;4;b'15';b'14'
3838;4;b'15';b'14'
3839;4;b'15';b'14'
3840;4;b'2';b'2'
3841;4;b'15';b'14'
3842;4;b'15';b'14'
3843;4;b'15';b'14'
3844;4;b'4';b'4'
3845;4;b'4';b'4'
3846;4;b'4';b'4'
3847;4;b'3';b'3'
3848;4;b'4';b'4'
3849;4;b'15';b'14'
3850;4;b'15';b'14'
3851;4;b'15';b'14'
3852;4;b'15';b'14'
3854;4;b'15';b'14'
3855;4;b'4';b'4'
3856;4;b'4';b'4'
3857;4;b'15';b'14'
3858;4;b'15';b'14'
3860;4;b'4';b'4'
3861;4;b'15';b'14'
3862;4;b'15';b'14'
3863;4;b'15';b'14'
3864;4;b'4';b'4'
3865;4;b'15';b'14'
3866;4;b'4';b'4'
3867;4;b'15';b'14'
3868;4;b'4';b'4'
3870;4;b'15';b'14'
3871;4;b'15';b'14'
3872;4;b'3';b'3'
3873;4;b'4';b'4'
3874;4;b'4';b'4'
3875;4;b'15';b'14'
3876;4;b'4';b'4'
3877;4;b'15';b'14'
3878;4;b'15';b'14'
3880;4;b'3';b'3'
3881;4;b'15';b'14'
3882;4;b'4';b'4'
3883;4;b'3';b'3'
3884;4;b'15';b'14'
3885;4;b'2';b'2'
3886;4;b'4';b'4'
3888;4;b'15';b'14'
3889;4;b'4';b'4'
3890;4;b'15';b'14'
3891;4;b'15';b'14'
3892;4;b'3';b'3'
3893;4;b'15';b'14'
3894;4;b'4';b'4'
3895;4;b'4';b'4'
3896;4;b'3';b'3'
3897;4;b'15';b'14'
3898;4;b'4';b'4'
3899;4;b'15';b'14'
3900;4;b'4';b'4'
3901;4;b'15';b'14'
3902;4;b'3';b'3'
3903;4;b'4';b'4'
3904;4;b'4';b'4'
3905;4;b'15';b'14'
3906;4;b'15';b'14'
3907;4;b'15';b'14'
3908;4;b'4';b'4'
3909;4;b'15';b'14'
3910;4;b'4';b'4'
3911;4;b'4';b'4'
3913;4;b'15';b'14'
3914;4;b'15';b'14'
3916;4;b'4';b'4'
3917;4;b'15';b'14'
3918;4;b'15';b'14'
3919;4;b'15';b'14'
3920;4;b'15';b'14'
3921;4;b'15';b'14'
3922;4;b'15';b'14'
3923;4;b'3';b'3'
3924;4;b'4';b'4'
3925;4;b'15';b'14'
